1.250e+00	4.611e-10	9.200e-11	2.089e-11	4.041e-12	6.566e-13
1.300e+00	4.458e-10	8.860e-11	2.013e-11	3.898e-12	6.314e-13
1.350e+00	4.305e-10	8.522e-11	1.937e-11	3.755e-12	6.067e-13
1.400e+00	4.152e-10	8.188e-11	1.861e-11	3.613e-12	5.823e-13
1.450e+00	4.000e-10	7.858e-11	1.786e-11	3.473e-12	5.584e-13
1.500e+00	3.848e-10	7.532e-11	1.712e-11	3.334e-12	5.351e-13
1.550e+00	3.698e-10	7.212e-11	1.639e-11	3.197e-12	5.123e-13
1.600e+00	3.549e-10	6.899e-11	1.567e-11	3.063e-12	4.902e-13
1.650e+00	3.402e-10	6.593e-11	1.497e-11	2.931e-12	4.687e-13
1.700e+00	3.257e-10	6.294e-11	1.427e-11	2.802e-12	4.479e-13
1.750e+00	3.115e-10	6.002e-11	1.360e-11	2.676e-12	4.277e-13
1.800e+00	2.976e-10	5.720e-11	1.294e-11	2.553e-12	4.083e-13
1.850e+00	2.839e-10	5.445e-11	1.229e-11	2.434e-12	3.895e-13
1.900e+00	2.706e-10	5.180e-11	1.167e-11	2.318e-12	3.714e-13
1.950e+00	2.575e-10	4.924e-11	1.107e-11	2.206e-12	3.541e-13
2.000e+00	2.449e-10	4.677e-11	1.048e-11	2.098e-12	3.374e-13
2.050e+00	2.326e-10	4.439e-11	9.918e-12	1.993e-12	3.215e-13
2.100e+00	2.207e-10	4.210e-11	9.375e-12	1.892e-12	3.062e-13
2.150e+00	2.092e-10	3.991e-11	8.852e-12	1.795e-12	2.916e-13
2.200e+00	1.980e-10	3.781e-11	8.351e-12	1.702e-12	2.776e-13
2.250e+00	1.873e-10	3.580e-11	7.870e-12	1.612e-12	2.643e-13
2.300e+00	1.769e-10	3.388e-11	7.410e-12	1.527e-12	2.516e-13
2.350e+00	1.670e-10	3.204e-11	6.971e-12	1.445e-12	2.394e-13
2.400e+00	1.575e-10	3.030e-11	6.552e-12	1.366e-12	2.279e-13
2.450e+00	1.483e-10	2.864e-11	6.153e-12	1.292e-12	2.169e-13
2.500e+00	1.396e-10	2.706e-11	5.774e-12	1.221e-12	2.065e-13
2.550e+00	1.313e-10	2.556e-11	5.414e-12	1.153e-12	1.965e-13
2.600e+00	1.233e-10	2.413e-11	5.073e-12	1.089e-12	1.871e-13
2.650e+00	1.158e-10	2.278e-11	4.750e-12	1.028e-12	1.781e-13
2.700e+00	1.086e-10	2.151e-11	4.445e-12	9.698e-13	1.696e-13
2.750e+00	1.017e-10	2.030e-11	4.157e-12	9.149e-13	1.615e-13
2.800e+00	9.524e-11	1.916e-11	3.885e-12	8.629e-13	1.539e-13
2.850e+00	8.910e-11	1.808e-11	3.630e-12	8.137e-13	1.466e-13
2.900e+00	8.330e-11	1.706e-11	3.389e-12	7.672e-13	1.397e-13
2.950e+00	7.782e-11	1.610e-11	3.163e-12	7.233e-13	1.331e-13
3.000e+00	7.266e-11	1.519e-11	2.951e-12	6.819e-13	1.269e-13
3.050e+00	6.779e-11	1.433e-11	2.752e-12	6.428e-13	1.211e-13
3.100e+00	6.321e-11	1.353e-11	2.566e-12	6.060e-13	1.155e-13
3.150e+00	5.890e-11	1.277e-11	2.392e-12	5.713e-13	1.102e-13
3.200e+00	5.486e-11	1.206e-11	2.229e-12	5.386e-13	1.052e-13
3.250e+00	5.107e-11	1.139e-11	2.077e-12	5.078e-13	1.004e-13
3.300e+00	4.753e-11	1.075e-11	1.935e-12	4.789e-13	9.589e-14
3.350e+00	4.420e-11	1.016e-11	1.802e-12	4.517e-13	9.161e-14
3.400e+00	4.110e-11	9.600e-12	1.679e-12	4.261e-13	8.755e-14
3.450e+00	3.820e-11	9.075e-12	1.564e-12	4.020e-13	8.370e-14
3.500e+00	3.549e-11	8.581e-12	1.457e-12	3.794e-13	8.004e-14
3.550e+00	3.297e-11	8.117e-12	1.358e-12	3.582e-13	7.657e-14
3.600e+00	3.062e-11	7.680e-12	1.265e-12	3.382e-13	7.328e-14
3.650e+00	2.844e-11	7.270e-12	1.179e-12	3.195e-13	7.015e-14
3.700e+00	2.640e-11	6.884e-12	1.099e-12	3.019e-13	6.718e-14
3.750e+00	2.451e-11	6.521e-12	1.025e-12	2.854e-13	6.436e-14
3.800e+00	2.276e-11	6.181e-12	9.566e-13	2.699e-13	6.168e-14
3.850e+00	2.113e-11	5.860e-12	8.928e-13	2.553e-13	5.913e-14
3.900e+00	1.962e-11	5.558e-12	8.335e-13	2.416e-13	5.671e-14
3.950e+00	1.822e-11	5.275e-12	7.786e-13	2.287e-13	5.440e-14
4.000e+00	1.692e-11	5.008e-12	7.276e-13	2.167e-13	5.221e-14
4.050e+00	1.572e-11	4.757e-12	6.804e-13	2.053e-13	5.013e-14
4.100e+00	1.461e-11	4.520e-12	6.365e-13	1.947e-13	4.814e-14
4.150e+00	1.358e-11	4.297e-12	5.959e-13	1.846e-13	4.625e-14
4.200e+00	1.262e-11	4.088e-12	5.581e-13	1.752e-13	4.445e-14
4.250e+00	1.174e-11	3.890e-12	5.231e-13	1.663e-13	4.274e-14
4.300e+00	1.093e-11	3.704e-12	4.906e-13	1.580e-13	4.110e-14
4.350e+00	1.018e-11	3.528e-12	4.605e-13	1.502e-13	3.954e-14
4.400e+00	9.480e-12	3.363e-12	4.325e-13	1.428e-13	3.806e-14
4.450e+00	8.837e-12	3.206e-12	4.065e-13	1.358e-13	3.664e-14
4.500e+00	8.243e-12	3.059e-12	3.824e-13	1.293e-13	3.529e-14
4.550e+00	7.693e-12	2.919e-12	3.599e-13	1.231e-13	3.400e-14
4.600e+00	7.185e-12	2.788e-12	3.390e-13	1.173e-13	3.276e-14
4.650e+00	6.716e-12	2.663e-12	3.196e-13	1.118e-13	3.158e-14
4.700e+00	6.282e-12	2.545e-12	3.016e-13	1.067e-13	3.046e-14
4.750e+00	5.880e-12	2.434e-12	2.847e-13	1.018e-13	2.938e-14
4.800e+00	5.509e-12	2.329e-12	2.690e-13	9.716e-14	2.835e-14
4.850e+00	5.165e-12	2.229e-12	2.544e-13	9.281e-14	2.737e-14
4.900e+00	4.847e-12	2.135e-12	2.408e-13	8.869e-14	2.643e-14
4.950e+00	4.552e-12	2.045e-12	2.280e-13	8.480e-14	2.553e-14
5.000e+00	4.279e-12	1.960e-12	2.162e-13	8.112e-14	2.466e-14
